dbname,table_name,alert_seconds,alert_rowcount,alert_event,alert_solution,alert_sample_query,alert_querycount
dw,t_rslocal_localhost@111613831@81334900@,6645.26805100,206370728,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703367312,96
dw,udm_registrations,6635.32109200,6384880095,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,700257817,2
dw,udm_registrations,6635.32109200,6384880095,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",700257817,2
data_lake,bsis,6537.39215500,341397461,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703388704,141
,udm_visitors_v2_stage,6483.38832600,1729136,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697994640,8
dw,t_rslocal_localhost@86796274@81334900@,6455.47865800,2555914870,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,703190014,16
dw,t_rslocal_localhost@111613867@81334900@,6455.47865800,2555914870,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,703190014,16
dw,t_rslocal_localhost@67187488@81334900@,6387.19032700,2807503046,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,703190012,8
dw,t_rslocal_localhost@111613885@81334900@,6387.19032700,2807503046,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,703190012,8
dw,t_rslocal_localhost@18908393@81334900@,6242.28997100,513536148,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,699677879,1
,order_line_dtc,6226.07945300,2848789793,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,698227631,27
data_lake,bsid,6192.83512300,341394217,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702897871,36
data_lake,bsak,6180.12299900,341393883,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702897871,11
data_lake,bsas,6178.25680300,341393880,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702897871,9
data_lake,bsik,6176.39753200,341393876,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702897871,7
dw,order_line_erp,6128.15443900,86465306,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703323532,195
dw,sales_flash,5896.52157700,20138778,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703402656,2984
data_lake,mv_tbl__ranked_projects__0__tmp,5864.37435900,25543142,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703269253,128
personalization,transformed_recos_response2,5837.34112500,2570663360,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,701202281,14
personalization,transformed_recos_response,5837.34112500,2570663360,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,701202281,14
dw,daily_active_users,5761.26220200,6122969696,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,703322980,20
dw,t_rslocal_localhost@65598159@81334900@,5705.72461300,138540674,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703367312,95
data_lake,inventory,5673.88782100,2180805,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703238633,1389
dw,engagement_cohorts,5638.57602900,1099320230,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,700356293,1
,mv_tbl__subscription_user_daily__0,5601.49063900,819839089,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698281021,17
data_lake,t_rslocal_localhost@57867205@80823173@,5573.87243900,28169643,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699497926,2
dw,mv_tbl__sales_orders__0__tmp,5548.06529000,32121360,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703209268,170
dw,categorizedcharges,5411.97575600,837263041,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,703001465,9
,fact_image_cut,5405.45327600,375736957,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698237915,7
personalization,t_rslocal_localhost@47931087@81334900@,5372.25707800,33242420,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702896621,32
data_lake,esf_order,5255.13527600,11343852,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703375261,543
dw,outsidecharges,5223.52388600,3295037857,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,702998230,35
dw,t_rslocal_localhost@91504805@80823173@,5211.51714400,1998688062,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,699601270,8
data_lake,esf_order_detail,5105.73244100,86775371229,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,703354950,478
